timestamp(ms),GLOBAL_POSITION_INT.lat,GLOBAL_POSITION_INT.lon
877375.0500488281,30.3234529,-97.602511
877475.0500488281,30.3234529,-97.602511
877575.0500488281,30.3234529,-97.602511
877675.0500488281,30.3234529,-97.602511
877775.0500488281,30.3234529,-97.602511
877875.0500488281,30.3234024,-97.6024826
877975.0500488281,30.3234024,-97.6024826
878075.0500488281,30.3234024,-97.6024826
878175.0500488281,30.3234024,-97.6024826
878275.0500488281,30.3234024,-97.6024826
878375.0500488281,30.323352,-97.6024545
878475.0500488281,30.323352,-97.6024545
878575.0500488281,30.323352,-97.6024545
878675.0500488281,30.323352,-97.6024545
878775.0500488281,30.323352,-97.6024545
878875.0500488281,30.3233015,-97.6024273
878975.0500488281,30.3233015,-97.6024273
879075.0500488281,30.3233015,-97.6024273
879175.0500488281,30.3233015,-97.6024273
879275.0500488281,30.3233015,-97.6024273
879375.0500488281,30.323251,-97.6024007
879475.0500488281,30.323251,-97.6024007
879575.0500488281,30.323251,-97.6024007
879675.0500488281,30.323251,-97.6024007
879775.0500488281,30.323251,-97.6024007
879875.0500488281,30.323201,-97.602374
879975.0500488281,30.323201,-97.602374
880075.0500488281,30.323201,-97.602374
880175.0500488281,30.323201,-97.602374
880275.0500488281,30.323201,-97.602374
880375.0500488281,30.3231513,-97.6023473
880475.0500488281,30.3231513,-97.6023473
880575.0500488281,30.3231513,-97.6023473
880675.0500488281,30.3231513,-97.6023473
880775.0500488281,30.3231513,-97.6023473
880875.0500488281,30.3231018,-97.6023207
880975.0500488281,30.3231018,-97.6023207
881075.0500488281,30.3231018,-97.6023207
881175.0500488281,30.3231018,-97.6023207
881275.0500488281,30.3231018,-97.6023207
881375.0500488281,30.3230527,-97.6022937
881475.0500488281,30.3230527,-97.6022937
881575.0500488281,30.3230527,-97.6022937
881675.0500488281,30.3230527,-97.6022937
881775.0500488281,30.3230527,-97.6022937
881875.0500488281,30.3230037,-97.6022667
881975.0500488281,30.3230037,-97.6022667
882075.0500488281,30.3230037,-97.6022667
882175.0500488281,30.3230037,-97.6022667
882275.0500488281,30.3230037,-97.6022667
882375.0500488281,30.3229547,-97.6022394
882475.0500488281,30.3229547,-97.6022394
882575.0500488281,30.3229547,-97.6022394
882675.0500488281,30.3229547,-97.6022394
882775.0500488281,30.3229547,-97.6022394
882875.0500488281,30.3229057,-97.6022117
882975.0500488281,30.3229057,-97.6022117
883075.0500488281,30.3229057,-97.6022117
883175.0500488281,30.3229057,-97.6022117
883275.0500488281,30.3229057,-97.6022117
883375.0500488281,30.322858,-97.6021793
883475.0500488281,30.322858,-97.6021793
883575.0500488281,30.322858,-97.6021793
883675.0500488281,30.322858,-97.6021793
883775.0500488281,30.322858,-97.6021793
883875.0500488281,30.322813,-97.6021383
883975.0500488281,30.322813,-97.6021383
884075.0500488281,30.322813,-97.6021383
884175.0500488281,30.322813,-97.6021383
884275.0500488281,30.322813,-97.6021383
884375.0500488281,30.3227719,-97.6020864
884475.0500488281,30.3227719,-97.6020864
884575.0500488281,30.3227719,-97.6020864
884675.0500488281,30.3227719,-97.6020864
884775.0500488281,30.3227719,-97.6020864
884875.0500488281,30.3227364,-97.6020224
884975.0500488281,30.3227364,-97.6020224
885075.0500488281,30.3227364,-97.6020224
885175.0500488281,30.3227364,-97.6020224
885275.0500488281,30.3227364,-97.6020224
885375.0500488281,30.3227087,-97.6019462
885475.0500488281,30.3227087,-97.6019462
885575.0500488281,30.3227087,-97.6019462
885675.0500488281,30.3227087,-97.6019462
885775.0500488281,30.3227087,-97.6019462
885875.0500488281,30.3226917,-97.6018599
885975.0500488281,30.3226917,-97.6018599
886075.0500488281,30.3226917,-97.6018599
886175.0500488281,30.3226917,-97.6018599
886275.0500488281,30.3226917,-97.6018599
886375.0500488281,30.3226881,-97.6017649
886475.0500488281,30.3226881,-97.6017649
886575.0500488281,30.3226881,-97.6017649
886675.0500488281,30.3226881,-97.6017649
886775.0500488281,30.3226881,-97.6017649
886875.0500488281,30.3226982,-97.6016655
886975.0500488281,30.3226982,-97.6016655
887075.0500488281,30.3226982,-97.6016655
887175.0500488281,30.3226982,-97.6016655
887275.0500488281,30.3226982,-97.6016655
887375.0500488281,30.3227213,-97.6015652
887475.0500488281,30.3227213,-97.6015652
887575.0500488281,30.3227213,-97.6015652
887675.0500488281,30.3227213,-97.6015652
887775.0500488281,30.3227213,-97.6015652
887875.0500488281,30.3227535,-97.6014665
887975.0500488281,30.3227535,-97.6014665
888075.0500488281,30.3227535,-97.6014665
888175.0500488281,30.3227535,-97.6014665
888275.0500488281,30.3227535,-97.6014665
888375.0500488281,30.3227918,-97.6013705
888475.0500488281,30.3227918,-97.6013705
888575.0500488281,30.3227918,-97.6013705
